Reg_ID,State,District,Vehicle_Type,Manufacturer,Model,Price,Battery_Capacity,Range_KM,Registration_Date
24576,Maharashtra,District-41,2W,TVS,Model-17,143678,5,52,2024-07-27
24577,Karnataka,District-46,2W,Ola Electric,Model-6,126707,53,95,2024-10-31
24578,Kerala,District-45,2W,Bajaj,Model-16,178342,51,47,2024-04-08
24579,Delhi,District-43,2W,Bajaj,Model-3,162686,34,460,2024-01-29
24580,Maharashtra,District-49,2W,Ola Electric,Model-19,124111,30,546,2025-02-05
24581,Maharashtra,District-12,4W,Tata,Model-1,1129218,20,420,2023-07-08
24582,Maharashtra,District-9,2W,Ather,Model-4,130546,39,385,2025-09-14
24583,Karnataka,District-38,2W,Ather,Model-20,108048,18,321,2025-10-30
24584,Delhi,District-22,2W,Bajaj,Model-8,122216,9,255,2023-08-13
24585,Delhi,District-25,3W,Piaggio,Model-11,279488,53,235,2025-11-22
24586,Gujarat,District-16,2W,Ather,Model-20,159665,22,475,2024-10-30
24587,Maharashtra,District-43,2W,Ather,Model-8,136588,49,269,2024-08-13
24588,Kerala,District-20,2W,Ola Electric,Model-14,132109,43,242,2023-06-19
24589,Karnataka,District-50,2W,Ola Electric,Model-3,164793,13,447,2025-10-06
24590,Rajasthan,District-32,2W,Ola Electric,Model-17,177980,57,420,2024-02-03
24591,Tamil Nadu,District-20,Bus,Ashok Leyland,Model-5,7969272,52,397,2023-06-03
24592,Kerala,District-13,2W,Ola Electric,Model-7,94788,27,404,2023-07-20
24593,Karnataka,District-7,2W,TVS,Model-10,153974,32,465,2024-11-12
24594,Tamil Nadu,District-39,2W,TVS,Model-17,167196,53,96,2024-02-15
24595,Kerala,District-30,2W,TVS,Model-3,177146,46,100,2025-01-11
24596,Karnataka,District-43,2W,Bajaj,Model-11,114399,14,522,2023-01-05
24597,Karnataka,District-16,3W,Piaggio,Model-20,228130,25,105,2025-01-21
24598,Delhi,District-12,3W,Mahindra,Model-5,347909,9,589,2024-11-17
24599,Delhi,District-33,2W,Ather,Model-7,104741,11,467,2025-06-12
24600,Haryana,District-11,2W,Ola Electric,Model-3,96065,52,70,2025-10-12
24601,Tamil Nadu,District-20,2W,Bajaj,Model-14,112441,54,491,2024-02-18
24602,Delhi,District-16,2W,TVS,Model-10,127656,29,44,2024-04-04
24603,Karnataka,District-16,2W,TVS,Model-15,169583,53,368,2025-07-31
24604,Haryana,District-16,2W,Ola Electric,Model-4,155185,22,361,2024-10-11
24605,Tamil Nadu,District-14,2W,Bajaj,Model-20,156839,45,139,2025-08-24
24606,Karnataka,District-35,2W,Ather,Model-13,99933,53,582,2025-07-22
24607,Karnataka,District-45,3W,Mahindra,Model-16,267661,4,358,2025-11-29
24608,Karnataka,District-2,2W,TVS,Model-7,95986,50,97,2024-06-25
24609,Karnataka,District-46,2W,TVS,Model-14,150974,21,484,2024-04-01
24610,Delhi,District-32,3W,Piaggio,Model-3,322825,56,299,2024-08-28
24611,Delhi,District-31,3W,Piaggio,Model-2,236971,60,411,2024-11-29
24612,Karnataka,District-29,2W,Ola Electric,Model-1,110605,35,49,2023-06-01
24613,Haryana,District-32,3W,Mahindra,Model-14,346364,32,400,2023-02-08
24614,Maharashtra,District-49,2W,Ather,Model-17,108169,17,461,2023-09-06
24615,Gujarat,District-46,2W,TVS,Model-18,171793,51,440,2023-05-06
24616,Kerala,District-6,4W,Mahindra,Model-7,1290767,53,41,2024-04-04
24617,Delhi,District-43,Cargo,Tata Ace EV,Model-16,258889,31,278,2025-03-01
24618,Maharashtra,District-31,2W,Ola Electric,Model-18,125347,32,58,2024-10-19
24619,Tamil Nadu,District-49,2W,TVS,Model-9,106216,55,313,2023-08-30
24620,Delhi,District-15,2W,Ather,Model-17,104698,13,501,2024-02-11
24621,Karnataka,District-32,2W,TVS,Model-5,162248,45,267,2025-12-18
24622,Maharashtra,District-49,2W,Bajaj,Model-14,169786,9,235,2023-06-04
24623,Kerala,District-49,2W,Bajaj,Model-1,136779,34,459,2024-10-30
24624,Tamil Nadu,District-22,Cargo,Euler,Model-14,250109,5,355,2024-08-25
24625,Delhi,District-28,4W,MG,Model-20,1922815,48,521,2025-10-07
24626,Rajasthan,District-4,2W,Ather,Model-20,175684,4,222,2025-04-11
24627,Karnataka,District-44,2W,TVS,Model-10,147238,8,538,2024-01-19
24628,Delhi,District-28,3W,Kinetic,Model-1,333707,59,509,2025-11-12
24629,Maharashtra,District-29,2W,Bajaj,Model-7,156558,30,152,2025-08-27
24630,Maharashtra,District-18,2W,TVS,Model-15,118488,37,517,2025-10-11
24631,Tamil Nadu,District-1,2W,Bajaj,Model-6,105787,3,236,2025-06-21
24632,Gujarat,District-49,2W,Ola Electric,Model-13,172171,34,42,2025-01-21
24633,Uttar Pradesh,District-20,2W,Ather,Model-20,154004,37,392,2024-02-02
24634,Karnataka,District-41,2W,Ather,Model-8,139620,18,299,2023-02-18
24635,Uttar Pradesh,District-45,3W,Kinetic,Model-7,281268,15,393,2024-10-02
24636,Gujarat,District-14,2W,Ather,Model-7,141806,29,575,2024-09-21
24637,Maharashtra,District-34,2W,Ola Electric,Model-4,122182,24,415,2025-08-26
24638,Rajasthan,District-48,3W,Kinetic,Model-18,289003,37,262,2024-03-22
24639,Tamil Nadu,District-42,4W,Hyundai,Model-6,1726897,37,599,2025-09-04
24640,Maharashtra,District-1,2W,Ola Electric,Model-13,96956,56,225,2025-10-29
24641,Maharashtra,District-19,2W,Ola Electric,Model-18,115597,40,387,2025-01-10
24642,Karnataka,District-3,2W,Ola Electric,Model-9,166025,58,69,2024-02-11
24643,Maharashtra,District-16,2W,Ola Electric,Model-7,101577,37,569,2023-12-29
24644,Karnataka,District-31,2W,Ather,Model-16,129587,5,359,2024-03-03
24645,Delhi,District-8,2W,TVS,Model-11,112655,54,599,2023-06-23
24646,Maharashtra,District-41,3W,Mahindra,Model-16,273445,24,446,2024-04-05
24647,Delhi,District-19,2W,Ola Electric,Model-13,115052,6,471,2024-07-18
24648,Rajasthan,District-11,2W,TVS,Model-2,164941,34,563,2024-11-11
24649,Tamil Nadu,District-14,2W,TVS,Model-14,157427,41,591,2025-10-19
24650,Maharashtra,District-9,Cargo,Euler,Model-19,381822,42,287,2023-07-22
24651,Gujarat,District-18,2W,Ather,Model-20,103609,43,442,2025-09-12
24652,Kerala,District-6,4W,Hyundai,Model-11,814175,59,210,2025-01-18
24653,Kerala,District-46,2W,Bajaj,Model-5,142464,16,186,2024-04-14
24654,Gujarat,District-39,2W,Ather,Model-14,111519,2,380,2024-10-17
24655,Gujarat,District-35,2W,Ather,Model-19,154854,9,442,2024-03-15
24656,Kerala,District-16,2W,TVS,Model-1,152118,16,571,2025-09-23
24657,Delhi,District-3,2W,Bajaj,Model-18,100381,8,472,2025-01-07
24658,Rajasthan,District-29,2W,TVS,Model-14,139777,58,383,2024-05-13
24659,Karnataka,District-27,2W,Ola Electric,Model-2,118675,51,571,2023-10-11
24660,Maharashtra,District-50,2W,Bajaj,Model-12,153120,31,372,2025-06-09
24661,Delhi,District-17,4W,MG,Model-10,1458169,40,495,2025-10-20
24662,Delhi,District-10,4W,Mahindra,Model-10,1668745,18,337,2024-05-06
24663,Maharashtra,District-32,2W,Bajaj,Model-2,117955,24,309,2025-01-26
24664,Gujarat,District-43,3W,Kinetic,Model-20,284518,7,480,2024-02-29
24665,Gujarat,District-12,2W,Ather,Model-18,108316,2,238,2023-09-29
24666,Karnataka,District-47,2W,Bajaj,Model-9,149563,50,49,2024-12-31
24667,Karnataka,District-5,2W,Ather,Model-1,120066,24,232,2024-01-11
24668,Karnataka,District-38,2W,Bajaj,Model-11,129929,32,564,2023-12-14
24669,Kerala,District-2,2W,TVS,Model-16,111283,46,473,2024-11-12
24670,Kerala,District-31,3W,Mahindra,Model-11,307939,8,244,2024-06-16
24671,Delhi,District-26,4W,MG,Model-1,1220468,24,556,2023-10-08
24672,Maharashtra,District-37,4W,Hyundai,Model-14,1330835,35,261,2025-02-07
24673,Uttar Pradesh,District-47,2W,TVS,Model-18,122207,45,373,2024-01-16
24674,Tamil Nadu,District-22,3W,Mahindra,Model-19,342815,10,58,2024-06-17
24675,Maharashtra,District-22,2W,Ather,Model-14,99730,25,463,2025-07-31
24676,Karnataka,District-33,2W,TVS,Model-20,148052,13,478,2023-01-04
24677,Kerala,District-34,4W,Mahindra,Model-20,1835340,50,579,2025-05-20
24678,Karnataka,District-34,4W,Mahindra,Model-20,811824,25,453,2025-02-26
24679,Rajasthan,District-14,2W,Bajaj,Model-1,173600,31,123,2024-05-24
24680,Karnataka,District-41,2W,Bajaj,Model-1,100800,51,513,2025-01-31
24681,Maharashtra,District-13,2W,Ola Electric,Model-14,152822,23,559,2025-05-13
24682,Karnataka,District-19,2W,TVS,Model-12,154070,45,118,2023-12-13
24683,Uttar Pradesh,District-31,2W,Ather,Model-14,173377,35,90,2025-11-19
24684,Gujarat,District-2,2W,Ather,Model-13,112225,55,482,2025-06-09
24685,Karnataka,District-37,2W,Ather,Model-12,141366,52,470,2023-05-14
24686,Karnataka,District-36,2W,TVS,Model-20,104487,15,484,2024-11-19
24687,Maharashtra,District-36,2W,TVS,Model-14,97979,37,336,2025-02-25
24688,Tamil Nadu,District-42,2W,Bajaj,Model-14,161699,7,453,2023-05-15
24689,Maharashtra,District-17,2W,Bajaj,Model-14,98383,24,129,2025-04-08
24690,Karnataka,District-34,3W,Piaggio,Model-16,258423,42,444,2024-07-05
24691,Maharashtra,District-23,2W,Ather,Model-3,177291,13,191,2024-03-09
24692,Gujarat,District-42,4W,Hyundai,Model-17,1655948,36,497,2025-08-25
24693,Delhi,District-28,2W,Ola Electric,Model-19,116717,21,571,2025-07-07
24694,Gujarat,District-18,2W,Bajaj,Model-1,165188,31,490,2024-08-26
24695,Maharashtra,District-43,2W,TVS,Model-2,143315,27,241,2023-06-29
24696,Karnataka,District-20,2W,Ola Electric,Model-7,111691,53,228,2024-10-13
24697,Karnataka,District-5,3W,Mahindra,Model-15,254195,20,204,2023-09-03
24698,Gujarat,District-16,4W,Mahindra,Model-3,1355568,43,416,2025-04-06
24699,Karnataka,District-11,2W,TVS,Model-12,128959,44,387,2023-11-10
24700,Uttar Pradesh,District-16,2W,Bajaj,Model-17,114275,54,543,2023-08-29
24701,Gujarat,District-40,2W,TVS,Model-18,161834,17,326,2025-08-31
24702,Maharashtra,District-44,2W,Ather,Model-13,154723,31,495,2023-06-11
24703,Gujarat,District-30,2W,Ather,Model-15,171510,20,54,2025-12-20
24704,Gujarat,District-7,3W,Kinetic,Model-6,266217,49,117,2023-07-14
24705,Karnataka,District-33,2W,TVS,Model-14,107375,56,130,2025-01-27
24706,Maharashtra,District-41,2W,Bajaj,Model-3,168867,18,492,2025-07-16
24707,Maharashtra,District-41,4W,Hyundai,Model-12,1222222,19,321,2025-06-22
24708,Karnataka,District-12,4W,Mahindra,Model-13,1163773,10,177,2023-03-16
24709,Kerala,District-21,2W,Ola Electric,Model-2,90051,10,304,2023-10-01
24710,Rajasthan,District-30,4W,MG,Model-9,1470904,36,224,2023-09-21
24711,Maharashtra,District-18,3W,Piaggio,Model-17,240408,45,544,2023-09-15
24712,Maharashtra,District-48,2W,TVS,Model-13,135985,54,383,2023-11-16
24713,Maharashtra,District-24,4W,MG,Model-8,1603979,40,393,2024-12-04
24714,Delhi,District-20,2W,Ather,Model-10,128484,5,442,2024-10-02
24715,Karnataka,District-17,2W,TVS,Model-10,174233,45,69,2023-03-07
24716,Kerala,District-27,4W,Mahindra,Model-14,1117775,35,189,2024-01-01
24717,Delhi,District-44,3W,Piaggio,Model-16,214089,27,599,2025-11-14
24718,Karnataka,District-29,Cargo,Euler,Model-18,283548,34,225,2023-01-01
24719,Karnataka,District-49,2W,TVS,Model-19,147629,58,93,2025-09-03
24720,Tamil Nadu,District-20,2W,Ola Electric,Model-10,146765,31,459,2023-09-20
24721,Gujarat,District-29,Bus,Tata Motors,Model-17,5327196,58,497,2023-11-28
24722,Maharashtra,District-10,2W,Bajaj,Model-9,172970,15,286,2025-03-29
24723,Maharashtra,District-32,2W,TVS,Model-16,101163,26,522,2024-06-13
24724,Delhi,District-20,Bus,Ashok Leyland,Model-16,8413376,23,333,2023-07-01
24725,Delhi,District-17,3W,Kinetic,Model-15,318564,33,239,2025-12-14
24726,Maharashtra,District-6,3W,Mahindra,Model-17,228995,41,574,2023-04-25
24727,Maharashtra,District-8,2W,TVS,Model-6,133177,46,570,2023-02-07
24728,Karnataka,District-38,2W,Bajaj,Model-7,168805,54,205,2025-08-16
24729,Maharashtra,District-4,3W,Kinetic,Model-5,305234,36,41,2023-04-12
24730,Karnataka,District-38,2W,Ather,Model-2,152678,31,375,2023-06-26
24731,Tamil Nadu,District-11,2W,Bajaj,Model-13,128023,24,109,2024-08-08
24732,Uttar Pradesh,District-36,3W,Piaggio,Model-18,219698,5,314,2025-04-14
24733,Delhi,District-48,3W,Mahindra,Model-2,245699,21,454,2023-12-29
24734,Kerala,District-23,2W,TVS,Model-1,147059,7,493,2025-01-06
24735,Kerala,District-4,3W,Kinetic,Model-18,203914,38,188,2025-12-30
24736,Tamil Nadu,District-10,4W,Tata,Model-14,1521005,38,149,2023-02-21
24737,Maharashtra,District-7,3W,Piaggio,Model-16,287642,38,280,2025-05-05
24738,Uttar Pradesh,District-49,2W,Bajaj,Model-19,96186,57,339,2023-10-06
24739,Delhi,District-48,3W,Kinetic,Model-9,226993,52,370,2023-02-09
24740,Tamil Nadu,District-21,3W,Kinetic,Model-15,259655,57,55,2023-10-21
24741,Maharashtra,District-34,2W,Bajaj,Model-8,92040,55,442,2023-09-16
24742,Maharashtra,District-31,3W,Piaggio,Model-19,285252,21,176,2023-07-24
24743,Delhi,District-19,2W,Bajaj,Model-3,137629,28,528,2025-06-05
24744,Tamil Nadu,District-17,2W,Ola Electric,Model-12,98360,31,93,2024-01-10
24745,Maharashtra,District-19,2W,Ather,Model-2,129255,31,599,2025-04-11
24746,Delhi,District-47,4W,Tata,Model-17,1217371,4,590,2024-02-28
24747,Gujarat,District-15,Cargo,Euler,Model-8,407293,8,455,2023-12-07
24748,Delhi,District-45,2W,Bajaj,Model-16,163844,39,371,2025-06-06
24749,Delhi,District-7,4W,MG,Model-20,1565531,2,94,2023-06-19
24750,Rajasthan,District-38,2W,Ola Electric,Model-3,131843,16,261,2024-12-24
24751,Maharashtra,District-31,2W,Ather,Model-12,106539,4,115,2023-12-11
24752,Tamil Nadu,District-27,2W,Ather,Model-16,147923,53,211,2025-12-16
24753,Gujarat,District-5,2W,TVS,Model-16,174019,4,277,2023-10-22
24754,Karnataka,District-10,2W,Ola Electric,Model-19,165705,55,41,2023-03-25
24755,Gujarat,District-43,2W,Bajaj,Model-17,126845,22,518,2024-07-03
24756,Maharashtra,District-46,2W,Ola Electric,Model-4,123634,46,65,2025-02-20
24757,Delhi,District-35,4W,Hyundai,Model-12,1722164,35,396,2023-12-28
24758,Uttar Pradesh,District-14,2W,Ola Electric,Model-13,140923,46,271,2025-07-03
24759,Maharashtra,District-27,2W,TVS,Model-19,127340,58,493,2023-04-22
24760,Delhi,District-43,2W,Ather,Model-16,126926,53,315,2023-09-13
24761,Delhi,District-41,4W,Hyundai,Model-1,1823273,53,536,2025-02-07
24762,Karnataka,District-36,4W,Hyundai,Model-5,1292965,20,125,2025-01-18
24763,Telangana,District-5,2W,Ather,Model-15,94239,17,433,2024-09-12
24764,Tamil Nadu,District-22,2W,TVS,Model-18,165814,53,381,2024-11-30
24765,Gujarat,District-45,2W,Bajaj,Model-1,177627,9,305,2023-08-31
24766,Tamil Nadu,District-48,2W,TVS,Model-17,110730,8,187,2024-10-16
24767,Rajasthan,District-36,4W,Hyundai,Model-8,1033121,49,487,2024-01-26
24768,Gujarat,District-8,2W,TVS,Model-14,149748,47,216,2024-08-16
24769,Karnataka,District-28,2W,Ola Electric,Model-1,160895,48,522,2024-08-16
24770,Maharashtra,District-23,Bus,Ashok Leyland,Model-6,4225307,21,531,2023-09-30
24771,Karnataka,District-50,2W,Ather,Model-11,125500,55,200,2025-06-12
24772,Karnataka,District-50,2W,Ather,Model-1,97666,27,581,2023-04-25
24773,Kerala,District-17,3W,Piaggio,Model-5,216053,24,52,2025-09-15
24774,Karnataka,District-46,2W,Ola Electric,Model-8,117013,3,559,2024-10-07
24775,Maharashtra,District-7,3W,Mahindra,Model-11,267345,29,377,2025-05-03
24776,Karnataka,District-5,3W,Mahindra,Model-8,291857,59,156,2025-06-04
24777,Tamil Nadu,District-18,4W,Hyundai,Model-6,1564004,44,342,2025-12-28
24778,Delhi,District-29,2W,Ather,Model-19,94707,30,399,2024-04-22
24779,Uttar Pradesh,District-9,3W,Kinetic,Model-11,228325,42,568,2023-02-24
24780,Maharashtra,District-10,2W,Ather,Model-13,178935,41,493,2025-02-18
24781,Karnataka,District-21,2W,TVS,Model-15,169522,5,225,2024-06-14
24782,Tamil Nadu,District-11,2W,Ola Electric,Model-9,98237,59,452,2025-09-08
24783,Maharashtra,District-5,2W,Ather,Model-2,150607,56,402,2025-11-29
24784,Rajasthan,District-5,2W,TVS,Model-5,162409,24,520,2024-09-17
24785,Karnataka,District-36,2W,Ola Electric,Model-12,162936,60,321,2025-07-15
24786,Karnataka,District-17,4W,Tata,Model-13,1724205,17,520,2023-05-19
24787,Karnataka,District-21,4W,Hyundai,Model-12,1480039,46,421,2025-08-24
24788,Gujarat,District-48,2W,Bajaj,Model-13,171024,26,327,2025-03-22
24789,Karnataka,District-37,4W,MG,Model-1,1254997,25,253,2025-08-15
24790,Tamil Nadu,District-1,4W,Tata,Model-1,1680982,8,450,2023-12-31
24791,Delhi,District-27,Bus,Tata Motors,Model-16,5838561,40,523,2023-04-28
24792,Rajasthan,District-49,3W,Mahindra,Model-15,289846,46,512,2023-09-25
24793,Maharashtra,District-10,2W,TVS,Model-12,142753,13,366,2023-05-24
24794,Maharashtra,District-40,4W,Tata,Model-3,1889684,7,396,2025-02-05
24795,Kerala,District-10,2W,Bajaj,Model-2,159211,19,404,2024-10-31
24796,Kerala,District-37,2W,Ola Electric,Model-20,149821,25,526,2024-11-27
24797,Uttar Pradesh,District-33,2W,Bajaj,Model-7,115053,53,242,2025-10-27
24798,Karnataka,District-41,2W,Ather,Model-12,130947,50,498,2024-03-12
24799,Delhi,District-39,2W,TVS,Model-13,178380,24,546,2025-12-17
24800,Maharashtra,District-38,2W,TVS,Model-10,124954,45,108,2023-10-21
24801,Delhi,District-37,4W,MG,Model-14,1629643,22,534,2025-01-08
24802,Delhi,District-13,2W,Ather,Model-12,116361,19,396,2023-12-30
24803,Rajasthan,District-31,2W,Ather,Model-11,106456,45,228,2023-09-01
24804,Gujarat,District-3,2W,Bajaj,Model-1,140937,43,391,2024-01-10
24805,Gujarat,District-30,4W,Hyundai,Model-3,1415797,19,226,2023-12-30
24806,Tamil Nadu,District-48,2W,Ola Electric,Model-8,161882,30,492,2025-02-21
24807,Karnataka,District-21,2W,Bajaj,Model-10,168865,9,230,2025-05-02
24808,Gujarat,District-11,4W,MG,Model-15,1806562,9,508,2023-11-11
24809,Karnataka,District-35,2W,Bajaj,Model-19,92837,48,481,2025-04-12
24810,Karnataka,District-8,Cargo,Tata Ace EV,Model-19,283941,50,130,2024-07-03
24811,Tamil Nadu,District-32,2W,Bajaj,Model-11,103802,39,480,2024-09-24
24812,Maharashtra,District-10,2W,TVS,Model-16,137205,15,161,2023-08-11
24813,Delhi,District-48,3W,Mahindra,Model-7,317272,18,406,2023-09-27
24814,Tamil Nadu,District-3,4W,Tata,Model-18,1708566,42,179,2024-07-14
24815,Maharashtra,District-36,4W,Hyundai,Model-4,1411020,57,263,2025-11-02
24816,Gujarat,District-50,4W,Mahindra,Model-13,1465735,29,134,2024-03-17
24817,Karnataka,District-1,2W,Ola Electric,Model-8,138889,46,132,2025-10-04
24818,Gujarat,District-24,2W,Bajaj,Model-3,94053,9,80,2023-05-18
24819,Delhi,District-26,3W,Piaggio,Model-8,215530,29,510,2025-06-11
24820,Rajasthan,District-7,2W,Ola Electric,Model-14,172207,9,173,2025-08-25
24821,Karnataka,District-41,2W,TVS,Model-7,114534,60,165,2023-02-18
24822,Rajasthan,District-32,2W,Ather,Model-9,146312,12,397,2025-09-09
24823,Tamil Nadu,District-18,Bus,Ashok Leyland,Model-17,4509286,3,485,2024-12-05
24824,Rajasthan,District-35,2W,Ather,Model-6,171863,19,332,2023-09-24
24825,Tamil Nadu,District-33,3W,Kinetic,Model-5,212735,36,351,2025-01-01
24826,Tamil Nadu,District-36,2W,TVS,Model-7,157637,8,443,2025-01-29
24827,Rajasthan,District-12,2W,TVS,Model-5,94630,2,245,2023-02-25
24828,Karnataka,District-23,2W,Ather,Model-19,112920,13,78,2024-02-13
24829,Karnataka,District-9,3W,Mahindra,Model-9,331861,36,282,2024-08-18
24830,Maharashtra,District-45,2W,Ather,Model-11,121800,39,299,2023-02-15
24831,Haryana,District-17,2W,Ather,Model-8,98142,11,236,2025-01-17
24832,Tamil Nadu,District-19,2W,TVS,Model-20,148413,30,380,2024-10-29
24833,Gujarat,District-18,4W,MG,Model-1,1099489,58,103,2024-07-31
24834,Tamil Nadu,District-39,3W,Piaggio,Model-8,323656,57,272,2024-09-08
24835,Maharashtra,District-38,2W,TVS,Model-1,179047,23,251,2024-03-14
24836,Karnataka,District-2,2W,Ola Electric,Model-4,175827,21,188,2024-05-24
24837,Maharashtra,District-8,2W,Bajaj,Model-5,152910,3,69,2025-09-08
24838,Maharashtra,District-23,4W,Mahindra,Model-1,1071077,33,323,2024-05-06
24839,Maharashtra,District-14,2W,TVS,Model-9,122297,57,308,2023-05-20
24840,Delhi,District-32,2W,Ather,Model-15,126169,38,439,2025-11-03
24841,Maharashtra,District-45,2W,TVS,Model-13,97173,45,309,2023-09-01
24842,Maharashtra,District-15,Bus,Ashok Leyland,Model-11,8188316,9,43,2025-01-06
24843,Karnataka,District-17,2W,Ather,Model-4,176915,12,298,2024-06-19
24844,Tamil Nadu,District-26,2W,TVS,Model-5,158232,40,192,2025-08-22
24845,Karnataka,District-35,2W,Bajaj,Model-2,177553,58,326,2024-09-22
24846,Maharashtra,District-37,4W,Tata,Model-1,1657301,52,225,2025-03-24
24847,Kerala,District-11,2W,TVS,Model-19,168632,4,358,2025-11-25
24848,Maharashtra,District-28,4W,Tata,Model-13,1674761,23,573,2025-03-02
24849,Delhi,District-36,2W,Ather,Model-13,122760,3,145,2025-03-15
24850,Karnataka,District-6,2W,Bajaj,Model-13,174771,30,313,2024-11-28
24851,Tamil Nadu,District-27,2W,Ather,Model-6,168642,36,449,2023-08-24
24852,Gujarat,District-37,4W,MG,Model-3,1789197,29,45,2023-04-11
24853,Gujarat,District-32,3W,Mahindra,Model-11,216378,57,317,2023-12-26
24854,Rajasthan,District-3,3W,Mahindra,Model-2,306646,3,351,2025-01-29
24855,Karnataka,District-45,4W,Mahindra,Model-17,1265970,6,181,2023-08-13
24856,Delhi,District-6,2W,Bajaj,Model-13,172414,32,400,2023-12-18
24857,Maharashtra,District-4,2W,TVS,Model-8,106076,2,405,2025-10-31
24858,Tamil Nadu,District-23,4W,Mahindra,Model-8,1663820,42,388,2025-01-17
24859,Tamil Nadu,District-5,4W,Hyundai,Model-4,1707002,44,52,2024-10-21
24860,Uttar Pradesh,District-29,2W,TVS,Model-2,111786,56,492,2025-01-26
24861,Delhi,District-39,2W,TVS,Model-15,178275,26,158,2025-10-16
24862,Uttar Pradesh,District-29,2W,Bajaj,Model-10,147102,5,156,2023-07-01
24863,Maharashtra,District-49,2W,Bajaj,Model-4,152397,40,117,2024-06-24
24864,Karnataka,District-44,2W,Ola Electric,Model-14,100384,12,312,2025-04-23
24865,Karnataka,District-8,2W,TVS,Model-15,147300,9,307,2023-07-24
24866,Karnataka,District-46,3W,Piaggio,Model-6,301317,38,61,2023-03-30
24867,Maharashtra,District-43,2W,Ola Electric,Model-4,103646,44,166,2024-04-29
24868,Maharashtra,District-37,2W,Bajaj,Model-3,154575,4,274,2024-11-16
